5,"Сколько серий в кинофильме ""Семнадцать мгновений весны""?",Двенадцать,Пятнадцать,Семнадцать,Десять,A
4,Какую реку пересекает в Санкт-Петербурге Дворцовый мост?,Нева,Ладога,Волга,Яуза,A
5,Какая из этих моделей автомобилей ВАЗ - переднеприводная?,2104,2107,2108,2105,C
2,"Закончите название фильма с участием Джека Николсона ""Пролетая над …""",Клеткой хомяка,Гнездом кукушки,Собачьей будкой,Барсучьей норой,B
8,С кем сражались Йорки во время войны Алой и Белой розы?,С Тюдорами,Со Стюартами,С Плантагенетами,С Ланкастерами,D
10,"Какой художник создал монументальное полотно ""Герника""?",Пикассо,Малевич,Шагал,Дали,A
2,"Как фамилия подпольного миллионера из романа И. Ильфа и Е. Петрова ""Золотой теленок""?",Саленко,Грудинко,Корейко,Абрамович,C
9,Где расположен самый большой в мире по грузообороту порт?,Роттердам,Нью-Йорк - Нью-Джерси,Гонконг,Йокогама,A
7,Почему на Руси Новый год встречают 1 января?,По приказу Петра I,Всегда так было,По приказу Екатерины II,После крещения Руси,A
9,Какой пролив соединяет Красное море с Индийским океаном?,Ормузский,Дарданеллы,Лаперуза,Баб-эль-Мандебский,D
3,Как обычно называют военное ведомство США?,Пентод,Пентаметр,Пентагон,Пентиум,C
11,Во времена какого правителя на государственном гербе России изображался Мальтийский крест?,Екатерина I,Павел I,Иван Грозный,Николай II,B
1,От какого сладкого лакомства заболел старик Хоттабыч?,Мороженое,Лимонад,Орехи,Шоколад,A
9,"Какой континент родина животного, которое называется вомбат?",Австралия,Южная Америка,Северная Америка,Африка,A
5,"Как назывался театр в романе Ильфа и Петрова ""Двенадцать стульев""?",Глобус,Интернационал,Колумба,Клары Цеткин,C
6,В каком из этих фильмов мир спасает не Брюс Уиллис?,Терминатор,Армагеддон,Пятый элемент,Крепкий орешек,A
5,Назовите самый большой остров Земли,Мадагаскар,Шри-Ланка,Гренландия,Калимантан,C
11,Какой из этих островов больше?,Мадагаскар,Суматра,Баффинова Земля,Виктория,A
2,Как называла всех мужчин Эллочка Щукина?,Мальчик,Мущина,Парниша,Дяденька,C
5,"В каком виде спорта капитаны не играют, а только руководят игрой?",Волейбол,Хоккей,Водное поло,Большой теннис,D
6,Назовите город - столицу Олимпиады-2004,Афины,Берлин,Стокгольм,Дублин,A
15,Какой из этих балетов не оформлял Пабло Пикассо?,"""Треуголка""","""Икар""","""Меркурий""","""Агон""",D
8,Как называется старинное оружие - фигурный топорик на длинном древке?,Кираса,Алебарда,Протазан,Сариса,B
4,В какой из этих пьес У. Шекспира есть персонаж по имени Офелия?,"""Макбет""","""Гамлет""","""Отелло""","""Буря""",B
9,На каком языке говорили евреи во времена Иисуса Христа?,Иврит,Арамейский,Аккадский,Амхарский,B
10,"Какой балет должны были исполнять Людовик XIII и королева Анна на балу в тот день, когда Д'Артаньян привез подвески?",Марлезонский,Алансонский,Арлезианский,Андалузский,A
5,"Как называется положение, принимаемое без логического доказательства в силу непосредственной убедительности?",Лемма,Аксиома,Статус кво,Алогизм,B
7,"Чье произведение легло в основу оперы Дж. Верди ""Травиата""?",В. Гюго,А.Дюма-сына,О. Бальзака,Г. Флобера,B
1,"Куда смотрит волк, сколько его ни корми?",На овцу,В лес,В миску,Налево,B
8,Какое море существует на земле?,Космонавтов,Акванавтов,Астронавтов,Водолазов,A
4,Как называется музыкальное вступление к опере?,Увертюра,Интермедия,Либретто,Речитатив,A
8,Что такое горгонзола?,Итальянский танец,Сорт сыра,Вид медузы,Комнатное растение,B
6,Кто создал Зимний дворец в Санкт-Петербурге?,Росси,Кваренги,Растрелли,Казаков,C
6,"Какое из этих несклоняемых слов может быть как среднего, так и мужского рода?",Ралли,Регби,Бренди,Шасси,C
5,Как называется закрытый кузов автомобиля высокого класса с остекленной перегородкой между передним и остальными сиденьями?,Ландо,Лимузин,Кабриолет,Спайдер,B
1,Что означает зеленый огонек на лобовом стекле таксомотора?,"""Свободен""","""В парк""","""Оплата в долларах""","""Член Гринпис""",A
13,Кто из этих художников-экспрессионистов был гражданином Австрии?,О. Кокошка,Э. Нольде,П. Клее,Ф. Марк,A
8,"Какое женское имя не упоминалось А. Мироновым в его песне из ""Соломенной шляпки""?",Лизетта,Жанетта,Анетта,Иветта,C
5,Как называется беспроводное одностороннее средство связи?,Телеграф,Пейджер,Телефон,Рация,B
4,Что из этого слаще?,Глюкоза,Фруктоза,Обычный сахар,Сахарин,D
6,Кто из этих декабристов был повешен?,Якушкин,Волконский,Трубецкой,Каховский,D
7,Какова длина марафонской дистанции?,42 км 195 м,42 км 285 м,42 км 315 м,41 км 995 м,A
9,"Как звали сына бога Гелиоса, который не справился с управлением колесницей отца?",Икар,Фаэтон,Феб,Антей,B
4,"Что в советские времена означало наличие на товаре знака ""звезда в пятиугольнике""",Медаль ВДНХ,Экспортный товар,Знак качества,Брак,C
6,Кто был первым президентом США?,Джефферсон,Линкольн,Вашингтон,Гувер,C
2,Какие земные плоды на юге России называют синенькие?,Сливы,Инжир,Баклажаны,Черный виноград,C
5,Как звали блудного попугая?,Иннокентий,Геннадий,Афанасий,Ираклий,A
10,"Царем какой страны был Гордий - ""изобретатель"" знаменитого узла?",Лидии,Персии,Фригии,Спарты,C
2,Кого подковал Левша?,Муху,Сороконожку,Блоху,Корову,C
3,Какая птица ассоциируется с ложной сенсацией в СМИ?,Голубь мира,Страус,Попугай,Утка,D
8,Как в карточной игре называется недобор нужного числа взяток?,Ренонс,Ремиз,Сюркуп,Мирандоль,B
7,Столица какой африканской страны еще не так давно называлась Лагос?,Кения,Уганда,Сенегал,Нигерия,D
15,Картограф какой страны того времени назвал в 1507 г. Новый  Свет Америкой?,Генуэзская республика,Лотарингия,Португалия,Фландрия,B
12,Какая из этих саженей - наименьшая?,Мерная,Маховая,Косая,Казенная,B
12,"Из какой ""оперы"" слово ПРОПИЛЕИ?",Химия,Архитектура,Медицина,Пчеловодство,B
5,Сколько букв русского алфавита обозначают гласные звуки?,10,9,8,11,A
12,Какому времени года соответствует 2-й месяц французского республиканского календаря брюмер?,Весна,Лето,Осень,Зима,C
8,Какая денежная единица равна 100 баням?,Лея,Форинт,Шекель,Бат,A
2,Два каких гуся жили у бабуси?,Хороших,Веселых,Здоровых,Заморских,B
4,"Про что-либо фиктивное говорят, что оно …",Липовое,Дубовое,Березовое,Еловое,A
2,Какой сок собирают ранней весной в лесу?,Липовый,Осиновый,Березовый,Сосновый,C
6,"Как по-книжному называется полное воздержание от чего-либо, например, от употребления спиртных напитков, табака?",Абстиненция,Абсолютизм,Стоицизм,Эпикурейство,A
9,Где в основном живут копты?,Египет,Сирия,Турция,Ливан,A
9,Писателем какой страны был У. Сароян?,США,Армения,Франция,Великобритания,A
8,Какой музыкальный инструмент прославил имя Генри Стейнвея?,Аккордеон,Саксофон,Рояль,Орган,C
1,"Как называют того, кто отлынивает от работы?",Сачок,Качок,Бычок,Стручок,A
9,В каком регионе России находится постоянно поминаемый всуе Урюпинск?,Волгоградская область,Мордовия,Брянская область,Белгородская область,A
4,Назовите фамилию известного французского киноактера,Пежо,Рено,Фиат,Ситроен,B
6,"Какой из этих сортов пива ""Балтика"" - темный?",№ 1,№ 3,№ 4,№ 7,C
9,"Как называли доблестного рыцаря, преданного своему государю или даме?",Пилигримом,Паладином,Палифитом,Палиндромом,B
4,В каком городе за покупки расплачиваются песетами?,Дели,Барселона,Вашингтон,Рим,B
5,Назовите имя русского землепроходца Хабарова,Ерофей,Елисей,Афанасий,Тимофей,A
10,"Какой из этих городов расположен не на Одре, а на Висле?",Острава,Щецин,Вроцлав,Торунь,D
5,Как называется турецкая красная шапочка без полей?,Тюрбан,Феска,Тюбетейка,Котелок,B
9,В какой стране был построен первый в мире пароход?,Англия,Германия,Франция,США,D
1,На чем к нам прилетают инопланетяне?,Миска,Таз,Тарелка,Ваза,C
9,Какой год считается годом основания Санкт-Петербурга?,1703,1700,1702,1701,A
2,"Как называется прозрачное двояковыпуклое тело, расположенное позади зрачка глаза?",Хрусталик,Стеклышко,Линзочка,Кристаллик,A
10,"Американец из какого штата очутился, по воле Марка Твена, при дворе короля Артура?",Кентукки,Иллинойс,Массачусетс,Коннектикут,D
8,"Музыка какой группы является основной музыкальной темой сериала ""Горец""?","""Роллинг Стоунз""","""Куин""","""Пинк Флойд""","""Металлика""",B
2,"Какое прозвище носила Манька в фильме ""Место встречи изменить нельзя""?",Акция,Облигация,Ваучер,Лотерейный билет,B
10,Как называется один из официальных языков Демократической Республики Мадагаскар?,Мальгашский,Малагасийский,Мадагаскарский,Малайский,B
3,Что такое ристалище?,Стоянка древних людей,Место проведения турниров,Рынок рабов,Совет индейских племен,B
10,Кто такие морские свиньи?,Дельфины,Тюлени,Моржи,Каланы,A
6,Какое из этих слов не имеет единственного числа?,Закрома,Сусеки,Пассатижи,Пассаты,C
2,Как называется книга по которой учатся читать?,Азбука,Азведи,Азглаголь,Аздобро,A
1,Что принято красить на Пасху?,Куриные яйца,Двери,Бордюры,Скамейки,A
9,"Кто написал роман ""Из России с любовью""?",Джеймс Олдридж,Иан Флеминг,Лион Фейхтвангер,Эльза Триоле,B
3,Какое из этих выражений используется для характеристики необдуманного поступка или решения?,С бухты-барахты,Шаляй-валяй,Ни шатко ни валко,Шалтай-болтай,A
3,Как называется выход на арену всех участников циркового представления перед его началом?,Тутти,Парад-алле,Буффонада,Антре,B
2,Что контролер просит предъявить пассажиров троллейбуса?,Билет,Страховку,Водительские права,Регистрацию,A
10,Кто из этих композиторов был одно время возлюбленным Джордж Санд?,Берлиоз,Мендельсон,Шопен,Равель,C
9,Какого народа не существует?,Италошвейцарцы,Франкоканадцы,Шведофинны,Германошвейцарцы,C
8,Как зовут дочь Билла Клинтона?,Бетси,Мэгги,Челси,Салли,C
1,Что ели ЭНИКИ-БЕНИКИ?,Сенники,Вареники,Веники,Сотейники,B
12,Кто из богов был отцом Дажьбога?,Перун,Хорс,Сварог,Стрибог,C
2,Какие у нас бывают елки?,Качалки,Мочалки,Крутилки,Моталки,D
8,"Как звали императора ""Священной Римской империи"" по прозвищу Барбаросса (краснобородый)?",Карл,Генрих,Фридрих,Дитрих,C
3,Чем Меркадер убил Л. Д. Троцкого?,Ледорубом,Томагавком,Кочергой,Киянкой,A
11,"Конец монголо-татарскому игу положило ""Стояние на Угре"". В каком году это было?",В 1382,В 1410,В 1480,В 1520,C
13,Какая страна - родина бейсбола?,США,Англия,Австралия,Ирландия,B
10,"Как в России 15-17 вв. назвались феодально-зависимые люди, не имевшие своего хозяйства, жившие и работавшие во дворах крестьян или посадских людей?",Дворовые,Захребетники,Нахлебники,Бестягольные,B
8,У каких птиц размах крыльев наибольший?,Кондоры,Черные грифы,Альбатросы,Орлы-могильники,C
1,Кем являлись янычары?,Отборными солдатами,Хранителями библиотеки,Торговцами оружием,Помощниками палача,A
2,Какая известная музыкальная группа существует в России?,"""Машина пространства""","""Машина будущего""","""Машина времени""","""Машина без тормозов""",C
8,Именно эта рыбка дружит с актиниями,Рыба клоун,Скорпена,Рыба попугай,Рыба хирург,A
4,Сколько минут в сутках?,1440,1200,2400,3600,A
1,Какую из этих характеристик человека нельзя измерить?,Вес,Рост,Температура,Аппетит,D
3,Какая из этих женщин работала вместе с разведчиком Штирлицем?,Мэрилин Монро,Коко Шанель,Кэт,Мадам Тюссо,C
3,За какое время Земля делает один оборот вокруг Солнца?,24 часа,365 суток,1001 ночь,9 1/2 недель,B
12,С какого года российское государство стало называться Российской империей?,1711,1716,1721,1706,C
6,Какой удар в футболе раньше называли корнером?,Угловой,Штрафной,Пенальти,Удар от ворот,A
4,"Как расшифровывалась аббревиатура ГТО (спортивный комплекс, нормы которого в СССР приходилось сдавать практически всем)?",Готов к труду и обороне,Где тунеядцу отличиться,Гонять трусцой и отжиматься,Грех трудиться без отдыха,A
12,Где обитают негритосы?,Юго-Вост. Азия,Южная Америка,Западная Африка,Южная Африка,A
14,Под руководством какого скульптора исполнено скульптурное убранство Парфенона?,Перикл,Фидий,Скопас,Мирон,B
6,Какой писатель-фантаст придумал три закона роботехники?,Айзек Азимов,Рей Брэдбери,Станислав Лем,Иван Ефремов,A
4,Как называются обеззараживающие вещества?,Транквилизаторы,Антигистамины,Антипиретики,Антисептики,D
7,В произведении какого писателя и драматурга впервые появилось слово робот?,Карел Чапек,Станислав Лем,Айзек Азимов,Роберт Хайнлайн,A
5,"О каком дереве идет речь в песне, в которой есть следующие слова: ""…, жара, июль, ночи такие теплые …""?",Тополь,Береза,Липа,Дуб,A
10,Какой из этих языков не является официальным языком ООН?,Русский,Испанский,Немецкий,Китайский,C
3,Как назывался легендарный пулемет времен гражданской войны?,"""Максим""","""Узи""","""ППШ""",Пулемет Калашникова,A
7,"В каком из наших фильмов о цирке директор цирка лично проверял новый номер ""Говорящая голова""?","""Цирк""","""Укротительница тигров""","""Сегодня - новый аттракцион""","""Цирк зажигает огни""",B
8,"Назовите победителя автогонок ""Формулы-1"" в 2000г.",Р. Шумахер,М. Шумахер,М. Хаккинен,Р. Баррикелло,B
4,Какой из этих капитанов никогда не плавал по морям?,Капитан Флинт,Капитан Грант,Капитан Фракасс,Капитан Блад,C
7,Как называется человек без гражданства (подданства)?,Изгой,Иммигрант,Апатрид,Пария,C
5,В какой стране родился танец ФЛАМЕНКО?,Норвегия,Польша,Испания,Непал,C
6,"Назовите автора стихотворения ""Жди меня""",К. Симонов,А. Сурков,Ю. Друнина,М. Исаковский,A
9,"Какой древнегреческий царь освободил город Фивы, разгадав загадку Сфинкса?",Эдип,Лай,Эгей,Ион,A
7,Как называется слуга при господине в богатом дворянском доме?,Камерист,Мажордом,Камер-лакей,Камердинер,D
14,"В греческой мифологии Химера имела голову и шею льва, хвост дракона и туловище… Чье?",Ослицы,Козы,Женщины,Собаки,B
1,На какой улице проживал рассеянный герой детского стихотворения?,Шоссейная,Кисейная,Бассейная,Им. С. Я. Маршака,C
12,Какое устаревшее название ХАНТОВ?,Вогулы,Остяки,Самоеды,Ламуты,B
3,Как называется перечень концертных номеров?,Меню,Расписание,Программа,План,C
3,Что является главным символом Олимпийских игр?,Олимпийский мишка,Олимпийский огонь,Воздушные шарики,Стадион,B
8,Куала-Лумпур - это столица какого государства?,Малайзии,Индонезии,Филиппин,Камбоджи,A
12,Какое из этих старинных орудий имело длинный ствол и применялось для стрельбы на дальние расстояния?,Единорог,Кулеврина,Мортира,Пищаль,B
3,Как называется лучший номер программы?,Винт,Болт,Шило,Гвоздь,D
5,"Что такое ""экстрадиция""?",Новая традиция,Экстремальная традиция,Выдача преступника,Бывшая традиция,C
1,Кто предсказывает погоду?,Метеорологи,Стоматологи,Кикиморы,Экологи,A
8,Какое из этих имен - корейское?,Ле Зуан,Манг Ренг Сай,Пак Су Ен,Мацунага Тэйкоку,C
5,Как называется длинное бревно на носу парусного судна?,Букса,Буфер,Бушприт,Кнехт,C
3,Что обозначает буква В в аббревиатуре НТВ?,Видение,Воззрение,Воображение,Восхищение,A
12,Кто из этих российских военачальников был кавалером ордена Святого Георгия всех четырех степеней?,М. Б. Барклай-де-Толли,П. И. Багратион,А. В. Суворов,М. А. Милорадович,A
7,Какого элемента больше всего в составе Солнца?,Гелий,Углерод,Водород,Литий,C
5,Как назвались средневековые летописи у некоторых народов?,Анналы,Аммоналы,Хартии,Кодексы,A
1,Что из этого не является косметическим средством?,Помада,Пудра,Крем,Татуировка,D
9,Кто из этих американских президентов был убит?,Вашингтон,Т. Рузвельт,Линкольн,Джефферсон,C
2,Каким прибором измеряют скорость?,Спидометром,Барометром,Градусником,Секундомером,A
7,Как звали отца Тиля Уленшпигеля?,Карл,Клаус,Клаас,Курт,C
6,Чему равен один градус Кельвина?,Градусу по Фаренгейту,Градусу по Цельсию,Градусу по Реомюру,"0,1 градуса Цельсия",B
8,"Кто автор слов песни ""Подмосковные вечера""?",М. Матусовский,Е. Долматовский,Р. Рождественский,А. Вознесенский,A
1,Какая хищная рыба стала героиней русской народной сказки?,Пиранья,Акула,Щука,Барракуда,C
2,Как говорят об упущенных возможностях?,Прозевали,Прочихали,Прокашляли,Проикали,A
6,Улисс - это другое имя какого древнегреческого героя или бога?,Одиссея,Геракла,Гелиоса,Прометея,A
9,Кого из этих певцов подозревали в связях с мафией?,Элвис Пресли,Луи Армстронг,Фрэнк Синатра,Шарль Азнавур,C
6,Какая основная пища коалы?,Побеги бамбука,Листья эвкалипта,Бананы,Киви,B
7,Как была фамилия Лжедмитрия 1-го?,Охвостьев,Отрепьев,Ошметьев,Отребьев,B
6,"Сколько шаров надо ""положить"", чтобы выиграть на бильярде партию в ""американку""?",7,8,9,10,B
4,"Какую фамилию носил герой Юрия Никулина в фильме ""Бриллиантовая рука""?",Коньков,Горбунков,Колобков,Кащеев,B
5,Какая из этих премий была впоследствии переименована в государственную премию СССР?,Ленинская,Сталинская,Ломоносовская,Нобелевская,B
7,"Из какого города футбольная команда высшей лиги ""Ротор""?",Из Волгограда,Из Челябинска,Из Самары,Из Владикавказа,A
3,С чем пытался сражаться Дон Кихот?,С Мафией,С табакокурением,С мельницами,С арабскими завоевателями,C
5,Какой цвет получается при смешении синего и красного?,Коричневый,Фиолетовый,Зеленый,Голубой,B
10,"Какая автомобильная компания прикупила автозаводы чешской ""Шкоды""?","""Форд""","""Фольксваген""","""Фиат""","""Мицубиси""",B
6,Героиню какого из диснеевских мультфильмов зовут Аврора?,"""Аладдин""","""Русалочка""","""Спящая красавица""","""Красавица и Чудовище""",C
15,При каком китайском императоре конфуцианство стало официальной идеологией страны?,У-Ди,Лю Бан,Цинь Шихуанди,Ян Цзянь,A
4,Какой род деятельности является традиционным для американского ковбоя?,Охотник,Пастух,Разбойник,Киноактер,B
1,"Как писательская фантазия Майн Рида заставила скакать по прериям ""всадника""?",Без головы,Без крыши,Без тормозов,Без лошади,A
8,"Вставьте недостающее слово в бенгальскую поговорку ""Рис … не ищет""",Желудка,Пшена,Света,Приключений,A
2,"Отгадайте загадку: ""Не лает, не кусает, а в дом не пускает""",Милиционер,Совесть,Жена,Замок,D
4,"Какой марки, если верить Адаму Козлевичу, была ""Антилопа-Гну""?","""Марлен-Дитрих""","""Софи-Лорен""","""Лорен-Дитрих""","""Лили-Марлен""",C
6,Как называют жесткий компьютерный диск?,Маузер,Ремингтон,Браунинг,Винчестер,D
6,В каком месяце отмечается день Святого Валентина?,В январе,В феврале,В апреле,В марте,B
7,Назовите столицу Чувашии,Чебоксары,Ижевск,Батайск,Глазов,A
9,Какой из этих православных церковных праздников не относится к двунадесятым?,Сретение,Рождество Богородицы,Введение во храм,Рождество Иоанна Предтечи,D
9,"Как называлась испанская золотая монета, имевшая хождение в 17 веке чуть ли не во всей Европе?",Пиастр,Дукат,Цехин,Пистоль,D
15,"В каком году было т. н. Кровавое воскресенье в Лондондерри, Сев. Ирландия?",1972,1969,1976,1974,A
4,"Назовите имя гайдаровского героя, чью роль в телефильме сыграл В. Золотухин",Барабаш,Барботаж,Бумбараш,Сабодаж,C
10,Какой из этих географических объектов - река в Западной Сибири?,Яя,Онон,Тете,Они,A
6,Как называется страда по уборке сахарного тростника?,Барбудос,Кочинос,Сафра,Сафари,C
10,"В какой из этих стран правит эмир, а не султан или король?",Оман,Катар,Бруней,Марокко,B
7,На территории какого современного государства находилась империя Ацтеков?,Мексика,Венесуэла,Куба,Перу,A
7,Какой вариант написания правильный?,Беладонна,Белладонна,Белладона,Беладона,B
3,Как называется поселение казаков?,Лагерь,Станица,Острог,Заимка,B
1,"Чья грамота, в сущности, представляет собой пустую бумажку?",Тарабарская,Почетная,Филькина,Хрюшкина,C
2,Леопольда донимали …,Мыши,Блохи,Ночные кошмары,Мартовские кошки,A
4,Какое написание правильное?,Винигрет,Венигрет,Винегрет,Венегрет,C
3,Как называется не очень большой кошелек?,Портмане,Портдега,Портруссо,Портмоне,D
9,Что такое лобогрейка?,Вид грелки,Жатка,Головной убор,Растение,B
8,"Кто сыграл главную мужскую роль в фильме ""Молчание ягнят""?",Майкл Дуглас,Том Хэнкс,Энтони Хопкинс,Шон Пенн,C
7,Какое из этих произведений не писал А. П. Чехов?,Серая Шейка,Каштанка,Белолобый,Ванька,A
5,Как называется известная болгарская фирма грамзаписи?,"""Белый медведь""","""Балкантон""","""IBM""","""Мелодия""",B
7,Что означает старинное русское слово НАПЕРСНИК?,Средний палец,Бюстгальтер,Часть доспехов,Близкий друг,D
5,Кто изобрел телефон?,Белл,Делл,Желтт,Дзинн,A
7,Какое животное семейства кошачьих по-другому называется ирбис?,Снежный барс,Пума,Ягуар,Рысь,A
11,Как называется венчающая часть колонны?,Архитрав,Капитель,Пилястра,Каннелюра,B
14,"Что из этого является стилистической фигурой, а не тропом?",Метафора,Метонимия,Анафора,Синекдоха,C
6,Кто из этих животных является ближайшим родственником жирафа?,Окапи,Вомбат,Тапир,Кенгуру,A
2,Какого брата не было у трех поросят?,Ниф-ниф,Наф-Наф,Нуф-нуф,Ноф-ноф,D
8,"Как звали Чичикова из ""Мертвых душ""?",Павел Иванович,Илья Аркадьевич,Михаил Антонович,Иван Петрович,A
2,Что вырастает у березы весной?,Бусы,Сережки,Ожерелья,Браслеты,B
8,Кто возглавил экспедицию Магеллана после его Гибели?,Гомес де Эспиноса,Картахена,Антонио Пигафетт,Хуан Себастьян Элькано,D
11,Какие клеточные органеллы отвечают за переваривание питательных веществ?,Рибосомы,Аппарат Гольджи,Митохондрии,Лизосомы,D
9,"Как звали главную героиню романа Ги де Мопассана ""Жизнь""?",Жюли,Жанна,Женевьева,Мари,B
1,Чего обычно не вяжет пьяный?,Узлов,Свитеров,Лыка,Веников,C
7,Команда какой страны ни разу не была чемпионом мира по футболу?,Бразилии,Италии,Аргентины,Великобритании,D
1,"Какая река еще не ""задействована"" в марках российских автомобилей?",Ока,Волга,Яуза,Кама,C
4,"Как в народе назывался нагрудный знак, выдававшийся выпускникам вузов?","""Ромбик""","""Поплавок""","""Интеллигент""","""Якорь""",B
2,"Те, кто смотрит сериалы, знает, что ее звали …",Нищета,Калита,Никита,Лимита,C
5,Кем вам доводится сын дочери матери вашего отца?,Племянник,Двоюродный брат,Дядя,Шурин,B
9,Какая из этих стран наибольшая по народонаселению?,Россия,Индонезия,Пакистан,Бразилия,B
14,"Из произведений какого писателя физики заимствовали слово ""кварк""?",Льюис Кэррол,Уильям Фолкнер,Джеймс Джойс,Уильям Теккерей,C
6,Сколько дюймов в одном футе?,12,30,10,3,A
4,Какую внешнюю политику называют дипломатией канонерок?,Открытого насилия,Консервативную,Выжидательную,Дружественную,A
4,Какая змея существует?,Полоз,Обод,Шкворень,Шлея,A
12,"До какого чина нужно было дослужиться, чтобы получить право на потомственное дворянство?",Тайный советник,Действительный статский советник,Действительный тайный советник,Коллежский советник,B
9,Раньше в театрах и концертных залах были капельдинеры. Кого так называли?,Аккомпаниатора,Дирижера,Билетера,Директора,C
6,Какой стране принадлежит остров Таити?,Испании,Франции,США,Великобритании,B
4,Как правильно называть жительницу Чехии?,Чешка,Чушка,Чехистка,Кроссовка,A
6,Где легко встретить маркёра?,В казино,На бегах,На почте,В бильярдной,D
8,"По мотивам произведения какого писателя был поставлен французский фильм ""Колдунья"" с Мариной Влади в главной роли?",А. Куприн,И. Тургенев,И. Бунин,Л. Андреев,A
7,"Какой объем информации влезает на 3,5 дюймовую дискету?","1,2 Мб","2,1 Мб","1,4 Мб","1,6 Мб",C
8,"Как называются буквы N.B. или знак NB на полях книги, рукописи и т.д., обращающие особое внимание на данное место в тексте?",Носце бис,Нотабль,Нотабене,Ноутбук,C
15,В каком языке больше всего падежей?,Удмуртский,Финский,Вепсский,Табасаранский,D
8,"Назовите фамилию режиссера фильма ""9 дней одного года""",Роом,Калатозов,Ромм,Баталов,C
7,Какой из этих фильмов поставил не Стивен Спилберг?,Спасти рядового Райана,Список Шиндлера,Парк Юрского периода,Титаник,D
4,Как называлось небольшое войско на Руси?,Дружина,Эскадрон,Когорта,Легион,A
4,В каком городе находится штаб-квартира ООН,Брюссель,Нью-Йорк,Пекин,Сан-Франциско,B
10,Назовите наибольшее по площади озеро Америки,Гурон,Верхнее,Мичиган,Онтарио,B
14,Какой из этих действующих вулканов - самый высокий?,Котопахи,Попокатепетль,Мауна-Лоа,Ключевская Сопка,A
5,"Как называется участок между двумя реками, через который в старину перетаскивали судно для продолжения пути?",Перекат,Волок,Волость,Перевал,B
10,"В какой стране многие годы бесчинствовала левацкая террористическая организация ""Сендеро Луминосо""?",Перу,Колумбия,Венесуэла,Боливия,A
6,Название какого из этих предметов одежды не имеет географических корней?,Бермуды,Бикини,Панама,Колготки,D
8,Какой город раньше назывался Ревелем?,Таллинн,Рига,Юрмала,Даугава,A
4,Как называется революционный роман Максима Горького?,"""Мать""","""Чапаев""","""Молодая гвардия""","""Как закалялась сталь""",A
4,Без чего не сваришь кулеш?,Мука,Мясо,Макароны,Крупа,D
5,На какое время года приходится знак зодиака Водолей?,Зима,Весна,Лето,Осень,A
1,Какое сельскохозяйственное орудие фигурировало на гербе и флаге СССР?,Комбайн,Орало,Коса,Серп,D
5,Как называется отворот на конце рукава?,Лацкан,Обшлаг,Рюш,Фестон,B
1,Что требуется хорошей диссертации?,Защита,Оборона,Нападение,Полузащита,A
5,Кто такой Рикки Мартин?,Артист,Футболист,Певец,Уборщик,C
7,"Какое из этих слов обозначает не только танец, но и предмет мужской одежды?",Фарандола,Самба,Мазурка,Болеро,D
7,Как называется короткая комедия для 2-х (реже - 3-х) исполнителей?,Сценка,Скетч,Буффонада,Интерлюдия,B
1,Что разбудило спящую красавицу?,Телефонный звонок,Поцелуй принца,Будильник,Шумные соседи,B
8,Кто отдал приказ убить своих братьев Бориса и Глеба?,Святополк I,Ярополк,Владимир I,Святослав I,A
6,Какое из этих женских имен - греческого происхождения?,Ольга,Анна,Нина,Татьяна,D
10,Как называется граница между освещенной и неосвещенной поверхностью планет или их спутников?,Меркатор,Коллиматор,Кунктатор,Терминатор,D
3,Что может сделать черт?,Побрать,Подобрать,Прибрать,Перебрать,A
9,"Кто из этих персонажей ""Одесских рассказов"" И. Бабеля не принадлежал к преступному миру?",Фроим Грач,Беня Крик,Соломончик Каплун,Моня Артиллерист,C
11,Какого созвездия не существует?,"""Змея""","""Бабочка""","""Муха""","""Ящерица""",B
1,"Как известно, сани надо готовить летом. А что следует готовить зимой?",Пиво,Волокушу,Лыжи,Телегу,D
3,Что из перечисленного Россия не экспортирует?,Нефть,Газ,Электричество,Горячая вода,D
9,Кто из перечисленных здесь римских императоров правил раньше остальных?,Нерон,Тиберий,Калигула,Тит,B
